id,nom,date_ouverture,date_fermeture,website,email,adresse,horaires,presentation,responsables,historique,activites,expositions,publications,events,residences,workshop,archive,librairie,coworking,education,nb_expos_an,nb_artistes_an,partenaires,created_at,updated_at,slug,pays,ville,latitude,longitude,adresse_complete,codepostal,telephone,visite,user_id
396,"Atelier White Cubi",2019,,"www.instagram.com/atelierwhitecubi/","atelierwhitecubi@gmail.com","71 Rue des Rotondes","Ouvert sur évènements et pendant les expositions","<p>L&rsquo;atelier White Cubi est un espace partag&eacute; entre sept jeunes artistes de Bourgogne Franche-Comt&eacute;. Fond&eacute; en 2019 par d&rsquo;anciens &eacute;l&egrave;ves de l&rsquo;&Eacute;cole des Beaux-Arts de Dijon, l&rsquo;atelier est situ&eacute; au 71 Rue des Rotondes &agrave; Dijon. Il offre aux sept artistes r&eacute;sidents un espace d&eacute;di&eacute; &agrave; la cr&eacute;ation de leurs &oelig;uvres. Ouvert en 2019, l&rsquo;atelier White Cubi a rapidement &eacute;volu&eacute; pour devenir un lieu dynamique et ouvert &agrave; la communaut&eacute; artistique locale. L&rsquo;espace int&eacute;rieur est modulable, permettant une transformation facile de l&rsquo;atelier en espace d&rsquo;exposition.</p>","Johan Côte Gayffier, Joris Creuze, Matice Follis, Venitia Mancani, Eva Pelzer, Anselme Sennelier, Tindara Spartà","","",true,false,true,true,false,false,false,true,false,"","","","2024-04-12T14:45:18.330Z","2025-04-04T18:41:20.964Z","atelier-white-cubi","France","Dijon","47.3018853","5.0350435","71 Rue des Rotondes, 21000, Dijon, France","21000","","","1"
405,"The Clocktower Gallery",1972,,"www.yelp.com/biz/the-clocktower-gallery-new-york","","108 Leonard Street","Tuesday-Friday from 12-5pm","<p>Founded in 1972 by Alanna Heiss, the Clocktower Gallery is a legendary alternative art space for exhibitions, performances, long-term and site-specific installations, and artist residencies. Located on the 13th floor of a City-owned building at 108 Leonard St. in Tribeca, the Clocktower Gallery presents a full calendar of exhibitions, live performances, events and residencies by emerging and established artists of across disciplines. The galleries are open Tuesday-Friday from 12-5pm, with events multiple evenings a month. All Clocktower programs are all-ages, and free to the public. The Clocktower Gallery's radio station operating at www.ARTonAIR.org is a free and searchable online cultural audio archive with 6,000+ hours of diverse, indexed content, including recordings of all Clocktower events. An unduplicated collection in any media, listen online to non-commercial &amp; experimental music, audio art, spoken word, cultural news, new media innovation, and restored historic audio.</p>","Alanna Heiss","<p>Over its 40-year history, the Clocktower Gallery has presented formative work by some of the most important artists of our time, including Gordon Matta-Clark, Lynda Benglis, Vito Acconci, Laurie Anderson, and David Tudor among many others. Today, the Clocktower presents a full program of exhibitions, performances, and residencies that honor the spirit of the alternative spaces movement by focusing on experimental, interdisciplinary, and intergenerational projects.<br /><br />Alanna Heiss, Director of ARTonAIR.org and the Clocktower Gallery, is a leader of the early 1970's alternative spaces movement in New York City, beginning with Under the Brooklyn Bridge, a 1971 outdoor exhibition she organized with Gordon Matta-Clark, and featuring installations by pioneering American and European artists. She founded the legendary Clocktower Gallery in 1972, founded P.S.1 Contemporary Art Center in 1976, and was its Director until 2008. Heiss has organized over 700 exhibitions at P.S.1 and in art spaces around the world, including the inaugural P.S.1 exhibition Rooms (1976); New York, New Wave (1981); Stalin's Choice: Soviet Socialist Realism, 1932-1956 (1993); Greater New York (2000 and 2005, selecting curator), and Arctic Hysteria (2008); as well as solo shows including Robert Grosvenor (1976); Keith Sonnier (1983); Alex Katz: Under the Stars, American Landscapes 1951-1995 (1998); John Wesley: Paintings 1961-2000 (2000), and Gino De Dominicis (2008), among numerous.</p>","",true,false,true,true,false,false,false,false,false,"","","","2024-05-08T15:17:45.171Z","2024-05-08T15:19:21.857Z","the-clocktower-gallery","United States","New York","40.7164583","-74.00328879999999","108 Leonard Street, 10013, New York, United States","10013","(212) 233-1096","","1"
306,"ART HOUSE",2018,,"www.arthouse.al","ARTHOUSESHKODER@GMAIL.COM","  RR. SHTJEFËN GJEÇOVI, NR.15,","","<p>Art House has been conceived as a meeting point where the house, a place where people can share intimate time and space, meets the experience of art, as a human need to shape and to articulate personal experiences.<br />This place aims to be a center where the family will open up to the community of this small town allowing it to grow from the contributions and interactions with the international art world; permitting for an enriching exchange emphasizing and giving value to a close and friendly relationship between participants.<br />To us, art is not a decorative ornament on the walls of a luxurious villa or in corridors of power, but a space where creative visions and a vital thinking take form. Art House is not a temple where art is venerated, but a laboratory where art is always questioned. This is why we hope this place will be transformed into an art think tank where culture is not a mere accumulation of books, but a vital human experience.</p>","ADRIAN PACI
MELISA PACI
TEA ÇUNI
ARTA NIKOLLI
","","",true,false,true,false,false,true,false,true,true,"","","","2019-07-23T07:01:23.324Z","2024-05-08T16:15:51.510Z","art-house","Albanie","Shkodër","42.0661187","19.5165215","  RR. SHTJEFËN GJEÇOVI, NR.15,, , ShkodËr, Albanie","","+355 69 827 7938","","1"
181,"Franklin Furnace",1976,1995,"franklinfurnace.org","jenny@franklinfurnace.org","Pratt Institute, 200 Willoughby Avenue ","","<p>Franklin Furnace&nbsp;was founded in 1976 to serve artists who chose publishing as a primary,""democratic"" artistic medium, and were not being supported by existing artistic organizations. From its inception, Franklin Furnace's energies have been focused on three aspects of ""time-based"" programming: A collection of artists' books; a performance art program for emerging artists; and exhibitions of time-based arts, both site-specific works by contemporary artists, and historical and contemporary exhibitions of artists' books and other time-based, ephemeral arts.</p>
<p>During the last 20 years, Franklin Furnace has gained a national and international reputation for identifying artists who have changed the terms by which contemporary art is discussed; mounting scholarly exhibitions that have embodied the history of 20th Century avant-garde activity; and standing up for the right of the artists to freedom of expression as guaranteed under the First Amendment.</p>
<p>Among those artists who were given the opportunity to mount their first New York shows at Franklin Furnace are&nbsp;Ida Applebroog, Guillaume Bijl, Dara Birnbaum, Willie Cole, James Coleman, Jenny Holzer, Tehching Hsieh, Barbara Kruger, Matt Mullican, Shirin Neshat, and&nbsp;Krysztof Wodiczko; while among the performers who got their start here are&nbsp;Eric Bogosian, David Cale, Guillermo Gomez-Pena, Karen Finley, Robbie McCauley, Theodora Skipitares, Michael Smith, and&nbsp;Paul Zaloom. Additionally, Franklin Furnace's performance art program has enabled more established artists like&nbsp;Vito Acconci, Laurie Anderson, Jennifer Bartlett, Lee Breuer, Richard Foreman, Joan Jonas, William Pope.L, and&nbsp;William Wegman&nbsp;to experiment in ways that would be inappropriate for mainstream venues that attract larger audiences. Franklin Furnace's exhibition program has included many historically notable exhibitions of time-based art of an ephemeral nature -- exhibitions on Cubist books and prints, for example, on Fluxus, or Russian Samizdat art -- critically celebrated exhibitions that have contributed to art historical scholarship.</p>
<p>In November, 1993, Franklin Furnace and the Museum of Modern Art signed an agreement to merge Franklin Furnace's collection of artists' books published internationally after 1960, the largest repository of this nature in the United States, with that of MOMA, forming a resource of unparalleled value:&nbsp;<a href=""http://franklinfurnace.org/research/moma-FF-artist_book_collection.php"">the Museum of Modern Art/Franklin Furnace/Artist Book Collection</a>.</p>
<p>Franklin Furnace's basement performance space was closed by the New York City Fire Department in 1990 in response to an anonymous caller, and since that time Franklin Furnace has been presenting performance art to new audiences throughout the City by developing strategic partnerships with institutions great and small, from The New School for Social Research to Dixon Place. From 1998-1999, Franklin Furnace presented new temporal art to worldwide audiences through a collaboration with Pseudo Programs, Inc.</p>
<p>In 1996-1997, during its 20th anniversary season, Franklin Furnace reinvented itself as a virtual institution, not identified with its real estate but rather with its resources, made accessible by electronic and other means. No longer providing a venue for performance art projects, the organization concentrated on awarding grants to artists via the Franklin Furnace Fund for Performance Art and the Future of the Present programs. In the spring of 2008, Franklin Furnace combined the Franklin Furnace Fund for Performance Art and the Future of the Present programs into one, entitled the Franklin Furnace Fund.</p>
<p>In December, 2014, Franklin Furnace relocated to Pratt Institutes Brooklyn campus under an organization-in-residence agreement. The decision to ""nest"" within Pratt Institute coincided with their announcement of a new Master of Fine Arts program in performance and performance studies.</p>","Founding Director
Martha Wilson, Senior Archivist Michael Katchen, Deputy Director Harley Spiller, Program Coordinator
Jenny Korns","","",true,true,true,false,false,true,false,false,false,"","","","2016-09-14T12:31:12.387Z","2024-05-08T18:47:18.861Z","franklin-furnace","United States","New York","40.6913844","-73.9629858","Pratt Institute, 200 Willoughby Avenue , 11205, New York, United States","11205","","","1"
406,"The Mothership",2018,,"www.mothershiptangier.org","info@themothership.org","312 Route de la Vieille Montagne, Rte Sidi Masmoudi","Sur évènements","<p>The Mothership is an artist-led project by Yto Barrada creating space and time for research, artistic exploration, and retreat, inspired by natural dyes. Based in Tangier, the project is envisioned as an &lsquo;eco-campus&rsquo; for growing, making, and learning natural dyes and indigenous traditions, and a place for experimental collective artistic practice through art residencies and workshops. The Mothership will be &ldquo;a place to conjure pan-African eco-feminist practices into being&rdquo;.</p>","Yto Barrada","<p>Founder Yto Barrada grew up in her parent's home adjacent to the wilder lands which now house the Mothership; in 2003 she moved with her family to live in the Gardener&rsquo;s House, and now share her time between New York and Tangier. Since then a growing circle of collaborators and friends have joined her efforts to help envision and manifest The Mothership&rsquo;s Natural Dye Garden, residency and education programs.</p>","<p>The Mothership education program organizes its pedagogy around 5 steps of color research. In the first step, we identify the plants, in the second we forage or source the plants, in the third we extract the dyes, in the fourth, we transform the dye into various media, and in the final step, we apply the dyes to textiles and other materials.</p>
<p>These five steps are circular, it is a process that repeats itself. Students can intervene in a single step, or go through the entire process, as relevant to their needs and practice. Classes and workshops focused on natural dyeing and other textile techniques, sustainable planting, and land management, are organized and facilitated by the Mothership as an effort to bring awareness to the need to preserve traditional practices and encourage artists to explore these techniques and materials in their work. This educational programming is offered in different formats and taught by local and international expert artists throughout the year. Scholarships to local students will be available.</p>",true,false,true,true,true,true,true,false,true,"","","Artangel (2020-2022), Arab Fund for Arts and Culture (2023-2025)","2024-05-17T06:26:23.228Z","2024-05-17T06:26:23.228Z","the-mothership","Maroc","Tangier","35.7859952","-5.8291293","312 Route de la Vieille Montagne, Rte Sidi Masmoudi, 90040, Tangier, MAROC","90040","","","1"
398,"The Why Not Gallery ",2018,,"www.thewhynotgallery.com","hi@thewhynotgallery.com","150 D, Davit Aghmashenebeli Ave","","<p id=""bgLayers_comp-loy60emv"" data-hook=""bgLayers"" data-motion-part=""BG_LAYER"">The Why Not Gallery is a Tbilisi-based contemporary art gallery dedicated to supporting and promoting young Georgian artists. Founded in 2018, by friends and fellow colleagues artist Gvantsa Jishkariani and curator Ellen Kapanadze, the gallery was first conceived as an experimental not-for-profit project space that chose a vitrine in an underground passageway as its first location.<br />Dedicated to challenging the accepted norms and conventions, the gallery moved to its first permanent space in 2020 and started working on larger exhibitions program. Soon it established itself on the Georgian arts scene as the main destination for discovering exciting emmerging Georgian artists. Providing full support, the gallery often organizes the artists&rsquo; first solo shows and acts as an instigator to their careers.<br />The gallery is dedicated to providing a platform for all sorts of experimentations and trials. In 2022 launched a new space, dedicated to more experimental projects that hosts a variety of creatives not limited to the field of visual arts.<br />Apart from the exhibition-making, the gallery also runs the project The Why Not Gift Shop,&nbsp;where it collaborates with artists and produces limited edition items. The collaborations translate the artists&rsquo; practices in unexpected ways and result in affordable, yet unique finds. The project also provides additional source of income for the young artists and contributes to developing the scene.</p>","Gvantsa Jishkariani and Ellen Kapanadze","","",true,false,true,false,false,false,false,false,false,"","","","2024-04-12T15:10:22.478Z","2024-04-12T15:16:01.221Z","the-why-not-gallery","Georgia","Tbilisi","41.7111406","44.7958935","150 D, Davit Aghmashenebeli Ave, 0112, Tbilisi, Georgia","0112","","","1"
399,"019",2013,,"019-ghent.org","info@019-ghent.org","Dok-Noord 5L","Sur évènements et pendant les expositions ","<p>The Project Space is located in the middle of the former welding workshop in the building on Dok-Noord. Since 2013 it is used for exhibitions, lectures, performances, screenings, try-outs, workshops, and (until 2018) concerts.<br />The layout and appearance of the project space are constantly evolving. Architectural interventions regularly change the access, walking and sight lines and create a context that challenges the various users of the space to interact.<br />The project space is a platform for 019 but also for many others. Organizations, students and schools regularly organize their own activities, from end-of-year juries to private events.</p>
<p>NL<br /><em>In het midden van de voormalige laswerkplaats in het gebouw op Dok-Noord, bevindt zich de projectruimte van 019. Deze wordt sinds 2013 ingezet voor tentoonstellingen, lezingen, performances, screenings, try-outs, workshops, en (tot 2018) concerten.</em><br /><em>De indeling en het uitzicht van de projectruimte zijn permanent in evolutie. Architecturale ingrepen veranderen regelmatig de toegang, loop- en zichtlijnen en cre&euml;ren een context die de diverse gebruikers van de ruimte uitdaagt om in interactie te gaan.</em><br /><em>De projectruimte is een platform voor 019 maar ook voor vele anderen. Organisaties, studenten en scholen organiseren regelmatig eigen activiteiten, van eindejaarsjury&rsquo;s tot private evenementen.</em></p>","Tim Bryon, Bieke Criel, Bert Villa, Arnout De Cleene, Michiel De Cleene, Olivier Goethals, Valentijn Goethals, Tomas Lootens, Eva Dobbels, Stella Schoning, Jakob Dewald, Mark Foss, Haron Barashed, Meret Behnke, Isa Vink, Adèle Sweetlove","<p>019&nbsp;was never going to remain the only place we worked in. From the start, it&rsquo;s been a laboratory that swings us into unknown directions, constantly sharpening our sense of improvisation and reinvention on the spot. For three years, from 2013 onwards, we made that old welding factory at Dok Noord in Ghent (Belgium) the focal point of our activities. People even started to identify the entirety of our collective, Smoke &amp; Dust, with what was basically only the name of its nineteenth project. We became 019. The whole project turned us upside down. But in doing so, we became aware as well. We understood that the act of occupying and taking possession of the site was not the goal of our work at all. From the inside out, starting with a wooden construction in its interior and up to the billboard at an outside wall and a series of flagpoles on the roof, we gradually developed the place into an assembly of undergrounds for public and artistic encounter, an emerging space for collaboration that was grounded on the premise that all media at our disposal were common grounds to be rediscovered. That is when the work began. That is when things began to move, for real. That is when we realized&mdash;artists, architects, designers and the like&mdash;we had all turned into scenographers, regardless of our discipline: co-authors of a scene that was constructed out of margins and constraints, participants in a game of give and take that we endlessly play around a display we like to recycle. In the end, that&rsquo;s how 019, our handling of its space through appropriation and dispossession, became the site of a moving practice, a collaborative way of working ready to be moved, reproduced and reinvented elsewhere.&nbsp;(Tom Van Imschoot, 2016)</p>
<p>&nbsp;</p>","",true,false,true,false,true,false,false,true,false,"","","","2024-04-16T10:41:21.240Z","2024-04-16T10:41:21.240Z","019","Belgique","Gent","51.066909","3.7337986","Dok-Noord 5L, 9000, Gent, Belgique","9000","","","1"
400,"Galerie huit",1950,1954,"en.wikipedia.org/wiki/Galerie_Huit","","8, rue St. Julien le Pauvre","","<p>Galerie Huit was an art collective and gallery established by American artists in Paris in 1950. During the mid-twentieth century American artists traveled and lived in Paris to study and make art. Many of the male American artists were able to finance excursions to France because of the Servicemen's Readjustment Act of 1944 (the G.I. Bill). The city provided access to modern art as well as African art. Led by Haywood Rivers, American artists in Paris at that time united to create a cooperative gallery space to show their work.<br /><br />The Galerie Huit was located at 8, rue St. Julien le Pauvre. It existed from 1950 through 1954 according to a catalogue for the Reina Sofia Museum, other sources state that exhibitions were held from 1950 through 1952.</p>
<p>In 2002 the Studio 18 Gallery in New York City held an exhibition entitled Galerie Huit: American Artists in Paris 1950-1952 featuring Galerie Huit artists. In 2018 the Reina Sofia Museum in Madrid, Spain held an exhibition entitled Lost, Loose and Loved: Foreign Artists in Paris 1944-1968 that featured several of the Galerie Huit artists.</p>","","<p>Artists associated with the gallery include:</p>
<p>Oscar Chelimsky [fr], Carmen D'Avino, Sam Francis, Sidney Geist, Simon Hanta&iuml;, Al Held, Raymond Hendler, Shirley Jaffe, Herbert Katzman, Paul F. Keene Jr., Jonah Kinigstein, Jules Olitski, George Earl Ortman, Marianna Pineda, Reginald Pollack, Haywood Rivers, Shinkichi Tajiri, Harold Tovish, Hugh Weiss [fr]</p>","",true,false,true,false,false,false,false,false,false,"","","","2024-04-17T18:37:54.600Z","2024-04-17T18:37:54.600Z","galerie-huit","France","Paris","48.8524158","2.3471354","8, rue St. Julien le Pauvre, , Paris, France","","","","1"
103,"La Cédille qui sourit.",1965,1968,"","","12 rue de May","","<p>En 1962, Filliou r&eacute;alise&nbsp;La galerie L&eacute;gitime, une galerie personnelle itin&eacute;rante et miniature, qui est contenue dans une casquette. Filliou y pr&eacute;sente ses cr&eacute;ations ou celles d&rsquo;autres artistes (1962).</p>
<p>Install&eacute; &agrave; Villefranche-sur-Mer, Robert Filliou ouvre en 1965 avec Georges Bretch&nbsp;:&nbsp;La C&eacute;dille qui sourit, une non-boutique con&ccedil;ue comme un centre international de cr&eacute;ation permanente.&nbsp;Y sont n&eacute;s des de films et des po&egrave;mes-objets...</p>","","<p>Extrait du tr&egrave;s bon article de&nbsp;Natilee Harren<br />La c&eacute;dille qui ne finit pas:&nbsp;Robert Filliou, George Brecht, and Fluxus in Villefranche (deregulation version)</p>
<p>Int&eacute;gralit&eacute; :&nbsp;http://www.artandeducation.net/paper/la-cedille-qui-ne-finit-pas-robert-filliou-george-brecht-and-fluxus-in-villefranche/</p>
<p>In the summer of 1965, George Brecht and Robert Filliou, with the support of their partners Donna and Marianne, opened a shop at 12 rue de May in Villefranche-sur-Mer, a seaside village just east of Nice, France. The space, 36 meters square, with a canary yellow awning and chalkboard sign in the window, was called La C&eacute;dille Qui Sourit, or &ldquo;The Cedilla That Smiles.&rdquo; Conceived first as an English bookshop &ldquo;under the sign of humor,&rdquo; it was actually, as Filliou has recounted, &ldquo;a sort of workshop and of shop, of nonshop would we say now, for we were never commercially registered, and the C&eacute;dille was always shut, opening only upon request of visitors to our homes.&rdquo;</p>
<p>The artists, both associated with the international, neo-avant-garde Fluxus collective, called their shop a &ldquo;Center of Permanent Creation,&rdquo; for they were continually producing research, letters, jokes, puzzles, games, recipes, poems, drawings, and events. Yet there were few unannounced visitors to the C&eacute;dille, or at least ones who were successful in visiting, since the shop&nbsp;did not have a telephone and Brecht and Filliou seemed not to spend much time there. The artists presided more often at one of the nearby caf&eacute;s, devising more of the visual gags they called &ldquo;One Minute Scenarios,&rdquo; &ldquo;dis-inventing&rdquo; objects, adding to their &ldquo;Anthology of Misunderstandings,&rdquo; or talking with their friends Alfred the bricklayer, Antoine the fisherman, Fernand the plumber, or anyone else who happened to drop by.</p>
<h2 style=""margin: 0px 0px 10px; padding: 0px; font-size: 20px; font-weight: normal; font-family: Arial, Helvetica, sans-serif;"">&nbsp;</h2>","<p>The C&eacute;dille carried materials from a variety of artists associated with Fluxus, including books from Dick Higgins&rsquo;s Something Else Press as well as interactive multiples published by Daniel Spoerri&rsquo;s MAT Editions and the Fluxus imprint, organized by George Maciunas. However, none of Brecht and Filliou&rsquo;s works initiated there seemed to come to fruition; or, their material structure emphasized the possibility of endless reconfiguration. The C&eacute;dille&rsquo;s haphazard, almost anti-retail display made its wares indistinguishable from the surrounding works-in-progress, an appropriate set-up for the sale of editions whose openness to change and alteration belonged to a nonconventional trajectory of artistic objecthood indebted to the readymades of Duchamp and the indeterminate compositions of John Cage. More like an atelier than white cube gallery, the C&eacute;dille was an extrapolation of the Fluxus model of the artwork-in-flux into an artist-run economy of production, distribution, and exchange that would, to borrow language from Maciunas&rsquo;s 1963 manifesto, &ldquo;promote a revolutionary flood and tide in art.&rdquo;</p>
<p>Given recent economic and political events, I am now encouraged to think of the transformations on the art object enacted by various Fluxus practices in terms of aderegulation&nbsp;of the art object, for that very term first came into use in the early 1960s in relation to emerging federal policy changes to the rail and truck transportation industries. These historical facts seem fitting, for what I am about to narrate is a story of the deregulation not only of the art object but also of its movement through certain art networks, motivated by artists&rsquo; frustration and disgust at networks&rsquo; paradoxical tendency to consolidate power.</p>
<p>The C&eacute;dille was a shop that kept no regular hours and had no tidy, reliable stock of merchandise. Still, it subsisted until 1968, when in March, Brecht and Filliou realized they could no longer afford to pay rent. By October, they had defaulted on a contract that should have carried the project into 1974. And thus we must admit that the C&eacute;dille, if indeed it was meant to function as a store, failed as a commercial venture.</p>",true,false,true,false,false,false,false,true,false,"","","","2015-05-07T23:27:44.548Z","2024-04-17T18:40:49.845Z","la-cedille-qui-sourit","France","Villefranche Sur Mer","43.70410260000001","7.311177299999999","12 rue de May, 06230, Villefranche Sur Mer, France","06230","","","1"
52,"Faux Mouvement",1992,2022,"www.faux-mouvement.com/","fauxmvt@club-internet.fr","4 rue du Change B.P. 4131","","<p style=""text-align: justify;"">FAUX MOUVEMENT est une structure d'art contemporain, cr&eacute;&eacute;e &agrave; Metz en 1983. Travaillant au d&eacute;part sans lieu propre d'exposition, elle a initi&eacute; et organis&eacute; de nombreuses manifestations &agrave; D&uuml;sseldorf (Kasematte KD2), Turin (Ucronia), Strasbourg (Liz Bachhuber), Paris... dans divers lieux institutionnels, priv&eacute;s ou alternatifs. En 1992, Faux Mouvement ouvre un espace permanent d'exposition au rez-de-chauss&eacute;e de la Direction R&eacute;gionale des Affaires Culturelles de Lorraine, 8 place de Chambre &agrave; Metz, concentrant ainsi davantage son action sur Metz et la Lorraine. La programmation compte six expositions par an. Chaque projet est un projet original con&ccedil;u sp&eacute;cifiquement pour cet espace qui deviendra souvent le support m&ecirc;me de l'oeuvre dans le cas des installations &laquo;in-situ&raquo;. Provoquer ainsi une r&eacute;flexion sur le lieu d'exposition est une des caract&eacute;ristiques importantes de FAUX MOUVEMENT, qui n'est pas seulement un endroit o&ugrave; l'art se montre mais surtout un endroit o&ugrave; il se fait. L'approche est volontairement non-commerciale et s'oriente vers la recherche.</p>","Maryse Jeanguyot directrice et Christiane Robinet","<p style=""text-align: justify;"">Se sont succ&eacute;d&eacute;s de grands noms de l'art contemporain comme G&eacute;rard Collin-Thi&eacute;baut, Jacques Vieille, Niele Toroni, Felice Varini, Gilberto Zorio, Sarkis, mais &eacute;galement des artistes &agrave; d&eacute;couvrir comme Ghislaine Portalis, Hilmar Boehle, Didier Trenet qui a r&eacute;alis&eacute; l&agrave; sa premi&egrave;re exposition personnelle... En 1992, une grande exposition r&eacute;trospective sur l'art des ann&eacute;es 80 en Europe et aux Etats-Unis r&eacute;unissant une cinquantaine d'artistes apparus durant cette p&eacute;riode a par ailleurs &eacute;t&eacute; propos&eacute;e au public dans diff&eacute;rents lieux de la ville sous le titre &laquo;C'est pas la fin du monde&raquo;. En 1996, &agrave; l'issue de l'exposition de Sarkis Deux Zones, Faux Mouvement quitte la Direction R&eacute;gionale des Affaires Culturelles pour ouvrir en juin 1997, un nouvel espace d'exposition 4 rue du Change &agrave; Metz. Il s'agit l&agrave; des anciens studios t&eacute;l&eacute; et radio de France3 Lorraine, offrant une localisation en centre ville et une surface au sol de 350 m2. Les travaux d'am&eacute;nagement ont &eacute;t&eacute;, en grande partie, r&eacute;alis&eacute;s par l'AFPA (Association de Formation Professionnelle pour Adultes) dans le cadre d'un chantier-formation. L'espace a &eacute;t&eacute; con&ccedil;u de mani&egrave;re &agrave; permettre la pr&eacute;sentation d'oeuvres contemporaines : il est blanc, ouvert, vide de tout &laquo;effet d'architecture&raquo;, et fortement modulable gr&acirc;ce en partie au r&eacute;seau de piliers. Sarkis engage la nouvelle programmation en proposant Introduction Color&eacute;e, une mise en lumi&egrave;re du volume seul.</p>","<p style=""text-align: justify;"">D&egrave;s 1986 Faux Mouvement d&eacute;veloppe une politique &eacute;ditoriale en publiant des ouvrages d'art contemporain : 16 titres au catalogue en 2000. Depuis 1992, Faux Mouvement est engag&eacute; avec le Rectorat de l'Acad&eacute;mie de Nancy-Metz et la DRAC Lorraine dans une action de sensibilisation du public scolaire &agrave; la cr&eacute;ation contemporaine. Le travail est orient&eacute; vers la d&eacute;couverte de l'art contemporain et vers l'&eacute;ducation du regard par l'approche des pratiques artistiques (visites-d&eacute;couverte des expositions, ateliers d'arts plastiques)</p>",false,false,false,false,false,false,false,false,false,"","","La structure bénéficie du soutien de partenaires institutionnels - Ministère de la Culture, Ministère de l'Education Nationale, Ville de Metz, Conseil Général de Moselle, Pro Helvetia, Goethe Institut, Institut Culturel Italien... et privés","2013-11-08T17:03:04.066Z","2024-04-29T06:32:53.829Z","faux-mouvement","France","Metz","49.1172396","6.1791261","4 rue du Change B.P. 4131, 57041, Metz, France","57041","","","1"
