id;nom;date_ouverture;date_fermeture;website;email;adresse;horaires;presentation;responsables;historique;activites;expositions;publications;events;residences;workshop;archive;librairie;coworking;education;nb_expos_an;nb_artistes_an;partenaires;created_at;updated_at;slug;pays;ville;latitude;longitude;adresse_complete;codepostal;telephone;visite;user_id;question1;réponse1;question2;réponse2
344;PINCE;2014.0;2023.0;pinceproject.com;;Hajnóczy József utca 5;Tuesday and Thursday 6-8 PM;"A PINCE egy 2014 óta működő független artist-run space, melynek fő célja egy olyan közösségi tér megteremtése volt, melyben nyitott a kommunikáció és könnyedén szerveződhetnek kortárs művészeti beszédmódok. Jelenlegi működésében aktív helyet kapnak olyan projektek, melyek hasonló fókuszú, lokálisan művészetközvetítő szerepet vállaló hazai és külföldi kollektívákkal való együttműködésben jöttek létre. A tér adottságai miatt a hagyományos kiállítási sztenderdek helyett helyspecifikus megoldásokat igényel, így a kiállítási programban jelentős szerepük van az installatív vagy kísérleti jellegű koncepcióknak.
- English - PINCE is an independent artist-run space founded in 2014, that aims at creating a social space with open communication and where contemporary art discourse can easily be organized. In its current schedule, PINCE gives place to collaborative projects with like-minded Hungarian and foreign collectives that take on a mediative role in their own local art community. The features of the space demand site-specific works instead of the traditional standards, therefore installation and experimental concepts are instrumental in the exhibition program.";Balogh Boglárka, Gyuricza Mátyás, Magyari Zsuzsi, Mézes Tünde, Varga Ádám;;;True;True;True;True;False;False;False;False;False;;;;2022-04-11T11:40:49.567Z;2025-03-01T21:37:34.189Z;pince;Hungary;Budapest;47.5046312;19.0233496;Hajnóczy József utca 5, 1122, Budapest, Hungary;1122.0;;;1.0;;;;
194;VARIAe;2016.0;2017.0;espacevariae.wordpress.com;espace.variae@gmail.com;3 rue du Général Foy;Pendant les exposition du Jeudi au Samedi de 14h00 à 18h00;VARIAe est un espace de production et de diffusion d’arts actuels, qu’ils soient visuels, sonores ou transmédia.Pensé comme un lieu de présentation d’artistes pluridisciplinaires émergents, VARIAe est également un espace de réflexion sur les pratiques artistiques contemporaines. Il offre aux publics la possibilité de venir découvrir des artistes dont la démarche artistique singulière use et questionne les arts médiatiques, de façon affirmée ou plus expérimentale.VARIAe se pense comme une plateforme développant des projets en collaboration, en résonance et en réseaux, tant à l’échelle locale, que sur un plan national et international. VARIAe n’est pas une structure à but commercial, mais le maillon d’une longue chaine, pour et au service des artistes et des publics.;;;;True;True;True;False;False;False;False;False;False;;;;2016-10-03T18:54:24.854Z;2025-03-01T22:28:06.734Z;variae;France;Saint étienne;45.438033;4.3876713;3 rue du Général Foy, 42000, Saint Étienne, France;42000.0;;;1.0;;;;
336;MEAN;2017.0;2018.0;www.mean.blue;manufacture.mean@gmail.com;35, rue de Trignac;Mercredi, samedi et dimanche, de 14h à 18h et sur rdv.;Espace de production et de diffusion initié par Dominique Blais et Carole Rivalin implanté dans le quartier historique de Méan-Penhoët à Saint-Nazaire, à proximité immédiate des chantiers navals.Il a été inauguré en novembre 2017 avec l’exposition « Minimum syndical » des artistes suisses Delphine Reist et Laurent Faulon, proposée par le collectif nantais Mojito Bay.;Dominique Blais et Carole Rivalin﻿;;;True;True;True;False;False;False;False;False;False;;;;2021-12-10T16:03:23.883Z;2025-03-01T22:42:02.932Z;mean;France;Saint Nazaire;47.2917238;-2.1945592;35, rue de Trignac, 44600, Saint Nazaire, France;44600.0;;;1.0;;;;
448;CAMERA;2009.0;;www.facebook.com/cameracluj;;6 Albert Einstein St.;;CAMERA is the artist-run space founded by Irina Dumitrașcu Măgurean, a visual artist based in Cluj-Napoca. CAMERA is focused on promoting the work of emerging visual artists, especially photography-related, as well as installation art, new media and mixed media.;Irina Dumitrașcu Măgurean;;;True;False;True;False;False;False;False;False;False;;;;2025-04-05T17:44:57.353Z;2025-04-05T17:44:57.353Z;camera;România;Cluj Napoca;46.7758682;23.5886105;6 Albert Einstein St., , Cluj-Napoca, România;;;;1.0;;;;
118;La Confection Idéale;2012.0;2022.0;www.facebook.com/laconfideale;info@laconfectionideale.fr;50 rue de Mouvaux;"Samedi et dimanche pendant les expositions,
de 14h-18h et sur RDV";La Confection Idéale est un espace-projet pour l’art contemporain situé dans un ancien magasin de lingerie fine. Cet espace d’exposition a pour but de montrer des travaux d’artistes engagés dans des processus de recherches qui confèrent à leurs oeuvres un caractère expérimental particulier.Cet espace est géré par l'association MAG000, qui se compose d'artistes visuels tournés vers un même but : garder un regard informé, spécifique et sensible sur l’art contemporain dans toute sa diversité, et permettre ainsi la dissémination des arts visuels par divers projets et initiatives.;Fabien Marques et Emmanuel Brillard;;;True;False;True;False;True;False;False;False;False;4;4;"L'association MAG000 est membre de la Fédération des Réseaux et Associations d'Artistes Plasticiens (FRAAP), de 50° nord : réseau d'art contemporain du Nord-Pas de Calais et de l'eurorégion Nord ,et du réseau LEAD ""Linked Euroregion Arts Development Network"".";2015-05-11T13:05:41.484Z;2025-03-01T21:50:20.292Z;la-confection-ideale;France;Tourcoing;50.694879;3.1487061;50 rue de Mouvaux, 59200, Tourcoing, France;59200.0;09 81 83 93 22;;4.0;;;;
203;Les Limbes;2012.0;2023.0;leslimbes.com;cephalopode.asso@gmail.com;7 rue Henri Barbusse;;"Les Limbes est un espace de diffusion et de promotion des arts plastiques actuels et contemporains, géré par l’association céphalopode. Il se veut comme un espace d’échange sur des questions contemporaines, un laboratoire d’expérimentation pluridisciplinaire.Depuis 2012 il ne cesse de s’affiner dans sa programmation et dans ses objectifs.Aujourd’hui il compte trois niveaux d’investissements différents : des expositions d’artistes et jeune création, monographiques ou collectives ; 2. des workshops ; 3. des évènements thématiques ; et bientôt : des conférences, des résidences, des micros éditions.
Les Limbes dispose d’un espace de 60 m² situé en centre ville.
Les Limbes étudiaient toutes propositions, rencontres, partenariats.";Akim Pasquet, Julie Bonnard, Chloé Minssieux, Anthony Ferreira, Marie Kaya;;;True;False;True;False;True;False;False;False;False;;;;2016-10-28T20:46:15.276Z;2025-03-01T22:23:50.433Z;les-limbes;France;Saint étienne;45.4338417;4.3934711;7 rue Henri Barbusse, 42000, Saint Étienne, France;42000.0;;;1.0;;;;
166;La Couleuvre;2012.0;2017.0;lacouleuvre.blogspot.fr/;info.lacouleuvre@gmail.com;15 bis rue Parmentier;Du vendredi au dimanche de 15h à 19h;"L’association ACOTé est née d’un désir commun et d’un engagement d’un collectif composé en majorité d’artistes plasticiens, de personnes du cinéma et de théoriciens de l’art. Elle s’est définie dans le but de travailler ensemble pour promouvoir la création artistique sous toutes ses formes, aider les artistes à réaliser des projets et les diffuser, favoriser les regards singuliers.
Un livret est édité à la fin de chaque exposition en 50 exemplaires, leur vente permet de produire le livret de l’exposition suivante.
L'espace vise à soutenir des projets ambitieux parfois en marge des circuits repérés. ACOTé soutiendra la création en arts visuels sous des formes aussi diverses que les œuvres plastiques, les films, les éditions d’artistes. ACOTé montrera les travaux d’artistes dont le travail mérite d’être regardé à nouveau, d’artistes n’ayant pas ou peu montrés en France et d’artistes émergents. Elle aidera les artistes à présenter leur travail dans de bonnes conditions. ACOTé soutiendra le travail d’éditeurs.
L’association s’engage du point de vue de la diffusion : elle soutien non seulement les artistes mais favorise aussi la diffusion de leur travail auprès de publics divers.";association ACOTé;;;True;True;True;True;False;False;False;False;False;;;;2016-02-09T10:08:12.651Z;2025-03-01T22:39:02.881Z;la-couleuvre;France;Saint Ouen;48.90823;2.3314309;15 bis rue Parmentier, 93400, Saint Ouen, France;93400.0;;;1.0;;;;
12;Collectif  d'en face;2007.0;;www.facebook.com/collectifdenface;collectifdenface@gmail.com;49 rue Saint Vivien;Du mercredi et du vendredi au samedi de 14h à 18h;Collectif d'artistes réuni dans le même atelier pour produire, échanger et vendre de l'art sous toutes ses formes - Ouvert approximativement le mercredi et du vendredi au samedi de 14h à 18h.;Alexx BONIKI, Tom COCHIEN, Boris OLIVIER, Charles DUÉDAL, David JOUIN, Florim HASANI, Xavier FEUGRAY, François Lewyllie, Simon Prévost-Dray;;;True;False;True;False;False;False;False;True;False;;;;2013-11-08T16:17:53.996Z;2025-03-01T23:16:08.865Z;le-collectif-d-en-face;France;Rouen;49.4420438;1.104557;49 rue Saint Vivien, 76000, Rouen, France;76000.0;;;1.0;;;;
242;Atelier Silex;1983.0;;www.ateliersilex.org;info@ateliersilex.org;1095, rue du Père-Frédéric;;"L’Atelier Silex, organisme à but non lucratif, est né en 1983 du désir de regroupement de jeunes artistes sculpteurs sur pierre et sur bois fraîchement diplômés du Baccalauréat en arts plastiques de l’Université du Québec à Trois-Rivières. Évoluant avec ses membres et leur pratique artistique, l’Atelier Silex se dote graduellement d’équipements d’ateliers de production de pierre, de bois, de métal, de céramique et verre et de résine et devient propriétaire de ses locaux en 1987.Dans les années 90, le regroupement s’équipe d’une salle d’exposition, l’Espace 0…3/4, qui lui permet d’accueillir des activités favorisant la recherche, la diffusion et la production. Une résidence d’artiste est ajoutée en 1997 offrant la possibilité de recevoir des artistes de différentes disciplines, de régions et de pays étrangers. En 2005-2006, l’Atelier Silex remet à neuf la fenestration et rénove l’ensemble de sa bâtisse pour une remise aux normes. Au printemps-été 2008, l’Atelier Silex célèbre son 25e anniversaire et clôture ses événements par une exposition de ses membres à la salle Raymond-Lasnier de la Maison de la culture de Trois-Rivières. La période 2006-2009 est marquée par un mouvement des ressources humaines : un nouveau coordonnateur est embauché et le conseil d’administration se renouvelle. L’Atelier Silex procède ensuite à une restructuration administrative qui mènera à l’élaboration d’un plan stratégique actuellement en cours de réalisation.
Au fil des ans, l’Atelier Silex est devenu un centre d’artistes en arts visuels de tout premier ordre par sa situation géographique avantageuse au cœur de Trois-Rivières et à mi-chemin entre Montréal et Québec. De plus, l’Atelier Silex offre six-cents mètres carrés d’ateliers de production et deux cents mètres carrés de salles dédiées à la diffusion, la recherche et la mise en situation. Par ailleurs, la qualité de ses partenariats et l’expertise de ses membres ajoutent désormais des atouts complémentaires au fonctionnement du centre. L’expertise technique et conceptuelle des membres de l’Atelier Silex quant aux réalisations et aux réflexions sur l’intégration de l’œuvre d’art dans l’espace public est sans contredit un des points forts du centre. Cette expertise, reconnue par la communauté artistique, soutient et contribue à la recherche sculpturale au sein de l’atelier et de la communauté artistique et culturelle.";;;;True;False;True;True;False;False;False;False;False;;;;2017-11-23T19:49:32.079Z;2025-04-04T21:12:44.157Z;atelier-silex;Canada;Trois Rivières;46.3484788;-72.54844469999999;1095, rue du Père-Frédéric, , Trois Rivières, Canada;;;;1.0;;;;
449;Diptych;2019.0;;www.instagram.com/diptych.artspace;;58 Plantelor St.;;Diptych exhibits contemporary art while also serving as a creative space and art studio.;;;;True;False;True;False;False;False;False;False;False;;;;2025-04-05T17:51:56.201Z;2025-04-05T17:51:56.201Z;diptych;România;București;44.4374061;26.1204629;58 Plantelor St., , București, România;;;;1.0;;;;
125;Le Hall;2013.0;2023.0;www.facebook.com/lehall35;contactlehall@gmail.com;35 route de Darnétal;Ouverts pour les vernissages, événements et sur rendez-vous.;Le Hall est un lieu associatif à but non lucratif qui a pour principale vocation de diffuser à un large public des projets artistiques de formes multiples, un aperçu de la scène musicale et artistique actuelle. Le Hall permet à de jeunes artistes sortant de l'ESADHAR d'avoir une première exposition personnelle. Il propose également une programmation avec des artistes de différents horizons afin d'enrichir la visbilité de l'art contemporain à Rouen.;"Président : Didier Verhaeghe
Trésorière : Nathalie Le Dantec";Le Hall a été fondé par les artistes et le studio d'enregistrement locataires des locaux et ateliers dont l'espace est le hall d'entrée. L'équipe actuelle du Hall est constituée de Kawtar Bekrentchir, artiste, Simon Gervais, de Elozerecord, Albane Hupin, artiste et Julie Toqcueville, artiste.;;True;False;True;True;False;False;False;True;False;6/an;15/an;Rrouen, Ecole d'architecture de Haute-Normandie, Mouton Noir Record, De bruit et d'Encre, Asso REC, Collectif d'En Face, Engrenage...;2015-09-21T05:16:27.920Z;2025-03-01T23:06:44.148Z;le-hall;France;Rouen;49.43936979999999;1.131826;35 route de Darnétal, 76000, Rouen, France;76000.0;;;1.0;;;;
88;mezcla;2012.0;2014.0;;infos@espacemezcla.net;9 rue Alsace Lorraine;mardi au samedi de 14H au 18H;MEZCLA est une association au service de la promotion et de la médiation de l’art contemporain.La galerie et l’association MEZCLA ouvrent leurs portes après plusieurs années de maturation faites de rencontres, de discussions, de réflexions avec des artistes, des galeristes, des institutions, des collectionneurs et des entreprises. Ce projet se concrétise aujourd’hui grâce à la mobilisation de tout ce réseau sur le plan local, national et international.Une équipe pluridisciplinaire et généreuse de la mise en commun de son temps, savoir, compétences et aides matérielles, anime l’association. Cette équipe souhaite faire de MEZCLA (Mélange en espagnol), un lieu multi facette se prêtant à la fois à des ateliers, à un espace d’exposition, aux conférences, aux performances etc.L’objectif étant de permettre au public une rencontre chaleureuse et décomplexée avec la diversité de l’art contemporain en lui offrant des émotions devenant matière à penser et rêver.MEZCLA se veut un lieu ouvert, propice aux échanges et aux métamorphoses. Le fil conducteur étant la liberté des pratiques et des expressions.Des expositions collectives ou individuelles, avec thématique ou non, se succéderont, en collaboration avec d’autres associations et galeries.Mélange, brassage, métissage, assemblage, association, assortiment, fusion, réunion, ouverture seront les maîtres mots, synonymes de MEZCLA, qui guideront cette aventure.Nous avons plaisir à vous accueillir parmi nous.;Karem Arrieta, Anais Quintero;;;True;True;True;False;False;False;False;False;True;4 à 6/an;;;2014-05-30T12:12:43.445Z;2025-03-01T23:24:03.366Z;mezcla;France;Rouen;49.43855079999999;1.0992761;9 rue Alsace Lorraine, 76000, Rouen, France;76000.0;;;1.0;;;;
245;Palette Terre;2014.0;2020.0;;info@paletteterre.com;5ème. étage gauche, 9 rue Rochebrune;Vernissages et sur rdv;Palette Terre est fondée en Janvier 2014 par l'artiste Bastien Cosson, dans une pièce de son appartement orientée plein sud.  Les visites à la galerie se font sur rdv ou durant les vernissages.Palette Terre was founded in January 2014 by the artist Bastien Cosson, on his 5th floor's apartment facing south. Visits to the gallery are by appointment or at openings. Do not hesitate to contact us.;Bastien Cosson, Elsa Oliarj-Ines, Nobuyoshi Takagi;;;True;False;True;False;False;False;False;False;False;;;;2018-01-22T12:38:04.870Z;2025-03-02T07:31:02.886Z;palette-terre;France;Paris;48.8610254;2.3793149;5ème. étage gauche, 9 rue Rochebrune, 75011, Paris, France;75011.0;;;1.0;;;;
57;France Fiction;2004.0;2014.0;francefiction.blogspot.com;france.fiction@gmail.com;6 bis Rue du Forez;;"France Fiction est un collectif artistique et curatorial créé en 2004. France Fiction est un espace d’exposition associatif consacré à l’art contemporain émergent. C’est aussi le point de rassemblement, le lieu de travail et la principale vitrine des activités du collectif.
La galerie se définit comme une plate-forme de création formée par quatre artistes : Stephane Argillet, Eric Camus, Nicolas Nakamoto et David TV. France Fiction expose et produit des projets artistiques : éditions de fanzines, badges, posters, expositions thématiques, catalogues, musique, concerts. La galerie est un lieu d’échange et d’expérimentation collective.";Stephane Argillet, Eric Camus, Nicolas Nakamoto et David TV;;;True;False;True;False;False;False;False;False;False;;;;2013-11-08T17:03:04.708Z;2025-03-02T07:46:44.804Z;france-fiction;France;Paris;48.8637089;2.3631927;6 bis Rue du Forez, 75003, Paris, France;75003.0;;;1.0;;;;
11;CP5 / Collectif Curry Vavart;2012.0;2020.0;www.curry-vavart.com/cp5;contact@curry-vavart.com;72 rue riquet;Ouvert les jours des vernissages à partir de 18H, pendant les autres évènements organisés par l'association, et sur rendez-vous.;Le CP5 est un espace d’expositions artistique éphémère, installé dans le hall d’entrée d’un ancien vestiaire SNCF, complètement habillé de contreplaqué 5mm pour ce projet. Il y a encore deux ans, ce bâtiment des années 20, situé dans le 18e arrondissement de Paris, accueillait les derniers ouvriers du site SNCF Pajol, actuellement en réaménagement. Le hall d’entrée est une place de choix : seul et unique accès aux vestiaires, douches et réfectoire, utilisés par plusieurs centaines de cheminots chaque jour, des vitrines destinées à l’affichage syndicale occupaient ses murs. Aujourd’hui, le bâtiment désaffecté a été investi par le collectif d’artistes Curry Vavart en convention avec la SNCF. Des ateliers et bureaux partagés, une salle de répétitions, installés temporairement jusqu’à réhabilitation du bâtiment, reçoivent les artistes et associations membres du collectif. Investies à plusieurs reprises par les artistes pour présenter leur travail, c’est de ces vitrines qu’est parti le projet du CP5 afin de doter le bâtiment d’un espace d’exposition optimisé.;Romain Cattenoz, Pierre Tectin, Elodie Lombarde ;Plusieurs plasticiens bénévoles animent une commission arts plastiques au sein du collectif Curry Vavart. Cette commission pilote le fonctionnement de l’espace d’exposition CP5. Elle examine les projets d’exposition soumis au collectif, fixe une programmation qu’elle fait valider par l’ensemble du collectif en réunion plénière, accueille les artistes et accompagne le déroulement des expositions, notamment d’un point de vue logistique. Le programme d’accueil s’adresse à tous les artistes ou collectifs d’artistes, sans limite d’âge, qui peuvent témoigner d’un parcours professionnel en devenir ou significatif et qui sont porteurs d’un projet curatorial singulier. Les projets de publications accompagnant l’exposition peuvent être soutenu logistiquement par l’association, notamment par l’atelier sérigraphie. Chaque exposition dure 3 semaines maximum.;Depuis 2006, le collectif Curry Vavart développe des ateliers et espaces d’exposition temporaires, intégralement gérés par des artistes, installés dans des bâtiments désaffectés destinés à être réhabilités à courts ou longs termes. Le collectif encourage les collaborations et échanges de savoirs, en programmant notamment des évènements artistiques collectifs. A cet effet, un espace d’exposition a été créé dans le 18e, le « CP5 ». Le collectif regroupe une centaine de bénévoles et près de 10000 membres et sympathisants, et soutient chaque année près de 150 projets associatifs et artistiques. Il gère actuellement 2000m2 d’ateliers partagés dans le 20e et le 18e arrondissement, en convention avec la SNCF et la Mairie de Paris. Partant d’une expérience de squat, le collectif Curry Vavart a tracé un parcours singulier qui lui a permis de gagner progressivement la confiance de différents partenaires institutionnels -obtenant ainsi la gestion de plusieurs espaces- tout en conservant sa liberté de fonctionnement, tant associatif que artistique. Le collectif conserve une grande autonomie financière grâce aux cotisations des membres actifs et usagers des espaces. Enfin, le collectif applique les principes de l’économie sociale et solidaire, dont la non lucrativité individuelle, l’administration démocratique et horizontale, et l’utilité collective et sociale des projets.;True;True;True;True;True;True;True;True;True;12;100;SNCF, Mairie de Paris, Association Curry Vavart;2013-11-08T16:17:53.872Z;2025-03-02T07:59:47.510Z;cp5-collectif-curry-vavart;France;Paris;48.8900945;2.3642826;72 rue riquet, 75018, Paris, France;75018.0;;;1.0;;;;
89;La Maudite;2013.0;2016.0;;associationlamaudite@gmail.com;4 rue jouye-rouve;mercredi à samedi de 14h à 19h / Wenesday to Saturday from 2 PM to 7 PM;La Maudite is an artists run space created by two artists and a researcher/curator based in Paris and is aimed at articulating art practices, curatorial practices and research. Situated in Belleville neighborhood, La Maudite is a platform for artistic and multidisciplinary projects in a variety of fields: visual arts, film, sound experiences, performance, and literature, among others. The activities include curating exhibitions, film screenings, organizing conferences, seminars and other research activities that interconnect with critical theory. It's also a document center on Brazilian contemporary art, which is constantly fed through donations. It aims to promote activities locally, nationally and internationally, collaborating with public and private institutions, involving artists and a wide array of communities to launch creative networks.;Beatriz Toledo / Wagner Morales;MOT DE 2016- Chers tous,C’est avec regret mais aussi un peu de soulagement que nous écrivons pour vous informer que, dès le début du mois d’Avril, nous n’aurons plus d’espace physique.Certes les temps sont sombres à la fois en France et au Brésil, et ça nous a biensûr influencé. Pourtant les vrais raisons de l'abandon de cet espace sont le désir de repenser notre format et notre rôle en tant que gestionnaires et artistes.La Maudite continuera à exister, notre souhait de promouvoir, exposer, rechercher et échanger autour de l'art contemporain est intact, et tout ça perdure malgré la fermeture.Merci à tous de nous avoir suivi dans nos propositions bellevilloises. À très vite, avec de nouveaux projets et des envies à accomplir.La Maudite;"The activities include curating exhibitions, film screenings, organizing conferences, seminars and other research activities that interconnect with critical theory. It's also a document center on Brazilian contemporary art
Directors: Beatriz Toledo and Wagner MoralesCommunication: Olga OlgorodovaFounders: Beatriz Toledo, Camila Bechelany and Wagner MoralesTrainees who passed by:  Paulo Assumpção, Flavia Daroczi, Carolina Cataldi Pedrosa, Maëlic Beets, Laura Piasek  and Valerie Vial";True;False;True;False;False;True;False;False;False;8/an;;Le Grand Belleville, Carpe Dien, Videobrasil;2015-05-07T08:20:59.242Z;2025-03-02T08:03:40.135Z;la-maudite;France;Paris;48.8731404;2.3825753;4 rue jouye-rouve, 75020, Paris, France;75020.0;;;1.0;;;;
8;Jeune création;2006.0;;www.instagram.com/jeunecreation/;jeunecreation@gmail.com;24 rue Berthe;;En 2006, la galerie Jeune Création a ouvert au 24 rue berthe dans le 18ème arrondissement de Paris. De 2009 à 2014, l'exposition Jeune Création s'est déroulée au Centquatre. Jeune Création développe également une politique de partenariat à l’échelle nationale et internationale dans des projets « Hors les Murs » et des résidences des artistes lauréats, qui encouragent les réseaux et les échanges artistiques.En septembre 2015, l'association a rejoint la friche association de l’Hôpital Saint-Vincent-de-Paul au 82 avenue Denfert-Rochereau dans le 14e arrondissement de ParisLe 20 octobre 2020, la galerie Jeune Création s'installe sur le site de la Fondation Fiminco au 43 rue de la commune de Paris à Romainville.;;Jeune création est une association d’artistes qui, depuis 1950, organise chaque année à Paris une exposition d'art dédiée en particulier aux jeunes artistes. Active depuis 1949, déclarée officiellement en février 1954 sous le nom de « Jeune Peinture », elle change de nom en 20001. Sa manifestation annuelle porte le nom de « Salon des jeunes peintres » de 1950 à 1952, pour prendre celui de « Salon de la Jeune Peinture » de 1953 à 2000, puis de « Jeune création » depuis cette dernière date.;;True;False;True;False;False;False;False;False;False;;;;2013-11-08T15:51:40.868Z;2025-03-02T08:23:56.253Z;jeune-creation;France;Paris;48.8856456;2.3398688;24 rue Berthe, 75018, Paris, France;75018.0;;;1.0;;;;
6;Le Commissariat;2006.0;2015.0;treize.site;lecommissariat@gmail.com;24 rue moret;;Le Commissariat est une structure de production d’expositions d’art contemporain fondée en 2006. Il est à l’initiative d’une cinquantaine d’expositions et d’événements en France et à l’étranger, présente les travaux d’artistes émergents et confirmés et collabore régulièrement avec des commissaires invités. Le Commissariat fait partie de TREIZE et partage son lieu d’exposition et ses bureaux avec Red Shoes, Gallien Déjean et Ali_fib gigs.;;Le Commissariat a été fondé en 2006 par Fayçal Baghriche, Matthieu Clainchard, Dorothée Dupuis et Vincent Ganivet. De 2008 à 2011, le commissaire d’expositions indépendant, Damien Airault en a assuré la direction. En 2012, les artistes Mathis Collins, Sébastien Rémy et Cyril Verde forment la nouvelle équipe. Caroline Mesquita et Nicolas Muller en tant que membres actifs organisent chacun une exposition. Laura Lemarois participe à l’organisation de l’exposition Caravansérail énergie-plus-exposition dans le cadre de la biennale de Belleville. En 2013, Anne-Claire Duprat rejoint l’équipe du Commissariat.;;True;True;True;True;False;False;False;False;False;;;"La DRAC Ile de France
Le Conseil Régional Île de France";2013-11-08T15:51:40.692Z;2025-03-02T08:51:34.942Z;le-commissariat;France;Paris;48.867456;2.3793526;24 rue moret, 75011, Paris, France;75011.0;;;1.0;;;;
33;castillo/corrales;2007.0;2015.0;castillocorrales.fr;castillocorrales@gmail.com;80, rue Julien Lacroix;;castillo/corrales is a co-operatively run, non-profit contemporary art venue that includes an exhibition space, a bookstore and a publishing house. Established since 2007 in Paris – Belleville, it is managed by a group of artists, curators, writers and graphic designers. castillo/corrales was conceived as a new type of art institution, one that provides artists, professionals and audience with an intimate and informal environment conducive to experimentation, discussion and learning.The website presents the current and past exhibitions in the gallery space and elsewhere, as well as the events and some featured publications at Section 7 Books, the books of Paraguay Press, and our ongoing series The Social Life of the Book, and our ongoing series The Social Life of the Book and castillo/corrales today;;;;True;True;True;False;False;True;True;False;False;;;;2013-11-08T16:41:29.607Z;2025-03-02T09:08:59.310Z;castillo-corrales;France;Paris;48.8729352;2.3822466;80, rue Julien Lacroix, 75020, Paris, France;75020.0;;;1.0;;;;
233;Artcite Inc.;1982.0;;www.artciteinc.ca;info@artciteinc.ca;109 University Avenue West Windsor;Gallery: Wednesday–Saturday, 12 pm–5 pm Office: Tuesday–Saturday, 12pm–5 pm;"Founded in 1982, Artcite Inc. is southwestern Ontario’s only incorporated, registered charitable, non-profit artist-run centre, founded, directed and managed by practicing professional artists in various disciplines. Dedicated exclusively to expanding the visibility of contemporary arts within our region and advancing the professional presentation, promotion and animation of contemporary art forms, Artcite maintains a balanced and diverse program of events, including: ten or more gallery and off-site exhibitions and site installations by Canadian and international artists; guest artist lectures, workshops and residencies; screenings of experimental film and video art; experimental music and audio; multi-disciplinary performances and special projects, including our annual, community-wide MayWorks Labour Arts Festival; our biennial, off-site Fahrenheit Festival of fire sculpture and performance; our Free 4 All Walls international street art mural project; our monthly Stitch ‘n’ Bitch and Artist Trading Cards sessions; and public readings by Canadian and international authors and poets.
Located in the heart of Windsor’s downtown core (and only three minutes from the greater metropolitan Detroit area), Artcite’s highly visible, partially bisected storefront gallery space is particularly well suited to solo, two-person and group exhibitions, as well as installations that make full use of the gallery space and windows, and are politically or socially engaged.";;;;True;True;False;True;False;False;False;False;False;;;;2017-11-23T14:38:51.392Z;2025-04-04T21:23:50.719Z;artcite-inc;Canada;Ontario;42.3172046;-83.040177;109 University Avenue West Windsor, , Ontario, Canada;;;;1.0;;;;
95;CONICAL;2001.0;2012.0;www.conical.org.au;info@conical.org.au;1st floor, 3 Rochester St;;"Conical is an independent contemporary art space that supports the production and presentation of new work by local and international artists.
With an interest in spatial, temporal and conceptual movements in visual art, Conical’s focus is on site-related activities, particularly those that embrace transient and fragmented responses to place.
Emphasising a reciprocal exchange between artist and organization, Conical acts as an integral agent in the process of realizing exhibitions and projects.
An opportunity is provided for both independent and represented artists to test or consolidate their practice. The provision of time, space and dialogue encourages risk and criticality.
Over the past decade Conical has continued to evolve its operational model in response to the currencies of contemporary discourse. Director, Adrien Allen, shapes a flexible program of exhibitions and projects – both internally curated and application based.";Adrien Allen;"2013In an increasingly crowded landscape providing a plethora of choices, Conical has built a particular set of conditions for artists to respond to.
Over the past eleven years of continual programming much documentary material has been amassed, including images, text and recorded conversations. Some appears on our website, some has yet to be archived. For many reasons, now feels like the right time to consolidate, reflect upon and develop this material, both as a document and as an instigator of new projects.
Beyond memorialising past activities the idea of a ‘living archive’ that further propels Conical’s self-reflexive agenda is of interest and has an exciting potential to manifest in a variety of forms, recasting the Conical project.
Conical announces that our current exhibition is the final for the time being.
After supporting spatial, temporal and conceptual practices in Melbourne since 2001 Conical will no longer operate an annual program of exhibitions. However, the space will continue to be used for Conical projects, and at other times may be available for hire (all enquiries to info@conical.org.au).";;False;False;False;False;False;False;False;False;False;;;Conical gratefully acknowledges programming support by the Victorian Government through Arts Victoria, and project assistance by the Australian Government through the Australia Council, its arts funding and advisory body.;2015-05-07T21:11:51.801Z;2025-04-05T00:28:45.163Z;conical;Australia;Fitzroy;-37.7988682;144.9810067;1st floor, 3 Rochester St, 3065, Fitzroy, Australia;3065.0;;;1.0;;;;
7;Treize;2010.0;;www.treize.site;treize.galerie@gmail.com;24 rue moret;Ouvert du jeudi au samedi de 14 h à 19 h et sur rendez-vous.;Tel un refuge à Paris, Treize est un espace dédié à la production et la programmation d'expositions, de concerts, de conférences, de performances...Treize est une structure de production, d'exposition, et d'édition dont les membres sont Mathis Collins, Gallien Déjean, Pascaline Morincôme, Olga Rozenblum, et Fanny Schulmann.Au fil de ses activités, Treize réécrit constamment ses méthodes de production, distribution, communication, et collaboration, grâce aux différentes compétences de ses membres (artistes, commissaires, producteurs, critiques d'art, auteurs).;"Mathis Collins, Gallien Déjean, Pascaline
Morincôme, Olga Rozenblum, et Fanny Schulmann";;;True;True;True;True;False;False;False;False;False;;;Treize reçoit le soutien de la Mairie de Paris et de la DRAC Ile-de-France.;2013-11-08T15:51:40.773Z;2025-03-02T09:19:32.253Z;le-treize;France;Paris;48.867456;2.3793526;24 rue moret, 75011, Paris, France;75011.0;;;1.0;;;;
